Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,,#indicator+name,,,,#date+year,,,#indicator+type,#indicator+value+num,
KEN,2002-01-01,2002-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,27300.000000,A
KEN,2003-01-01,2003-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,31483.000000,A
KEN,2004-01-01,2004-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,34900.000000,A
KEN,2005-01-01,2005-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,36914.000000,A
KEN,2006-01-01,2006-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,41145.000000,A
KEN,2007-01-01,2007-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,37650.000000,A
KEN,2008-01-01,2008-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,61307.000000,A
KEN,2009-01-01,2009-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,58301.000000,A
KEN,2010-01-01,2010-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,49931.000000,A
KEN,2011-01-01,2011-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,61992.000000,A
KEN,2012-01-01,2012-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,63737.000000,A
KEN,2013-01-01,2013-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,61622.000000,A
KEN,2014-01-01,2014-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,75917.000000,A
KEN,2015-01-01,2015-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,77318.800000,A
KEN,2016-01-01,2016-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,75550.000000,A
KEN,2019-01-01,2019-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),2019,2019,7021,Annual value,SLC,69000.000000,A
KEN,2020-01-01,2020-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),2020,2020,7021,Annual value,SLC,67000.000000,A
KEN,2021-01-01,2021-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),2021,2021,7021,Annual value,SLC,42158.000000,A
KEN,2022-01-01,2022-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),2022,2022,7021,Annual value,SLC,101046.000000,A
KEN,2023-01-01,2023-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),2023,2023,7021,Annual value,SLC,102326.000000,A
KEN,1997-01-01,1997-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),1997,1997,7021,Annual value,USD,427.400000,A
KEN,1998-01-01,1998-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),1998,1998,7021,Annual value,USD,407.500000,A
KEN,1999-01-01,1999-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),1999,1999,7021,Annual value,USD,366.900000,A
KEN,2000-01-01,2000-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),2000,2000,7021,Annual value,USD,455.500000,A
KEN,2001-01-01,2001-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,394.000000,A
KEN,2002-01-01,2002-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,346.700000,A
KEN,2003-01-01,2003-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,414.600000,A
KEN,2004-01-01,2004-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,440.800000,A
KEN,2005-01-01,2005-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,488.600000,A
KEN,2006-01-01,2006-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,570.700000,A
KEN,2007-01-01,2007-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,559.300000,A
KEN,2008-01-01,2008-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,886.300000,A
KEN,2009-01-01,2009-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,753.700000,A
KEN,2010-01-01,2010-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,630.200000,A
KEN,2011-01-01,2011-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,698.000000,A
KEN,2012-01-01,2012-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,754.000000,A
KEN,2013-01-01,2013-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,715.500000,A
KEN,2014-01-01,2014-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,863.500000,A
KEN,2015-01-01,2015-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,787.500000,A
KEN,2016-01-01,2016-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,744.300000,A
KEN,2019-01-01,2019-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),2019,2019,7021,Annual value,USD,676.500000,A
KEN,2020-01-01,2020-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),2020,2020,7021,Annual value,USD,629.400000,A
KEN,2021-01-01,2021-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),2021,2021,7021,Annual value,USD,384.500000,A
KEN,2022-01-01,2022-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),2022,2022,7021,Annual value,USD,857.300000,A
KEN,2023-01-01,2023-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5532,Producer Price (USD/tonne),2023,2023,7021,Annual value,USD,731.700000,A
KEN,1991-01-01,1991-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,12.230000,I
KEN,1992-01-01,1992-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,21.260000,I
KEN,1993-01-01,1993-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,34.720000,I
KEN,1994-01-01,1994-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,39.000000,I
KEN,1995-01-01,1995-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,30.320000,I
KEN,1996-01-01,1996-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,35.910000,I
KEN,1997-01-01,1997-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,32.910000,I
KEN,1998-01-01,1998-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,32.260000,I
KEN,1999-01-01,1999-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,33.830000,I
KEN,2000-01-01,2000-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,45.500000,I
KEN,2001-01-01,2001-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,40.580000,I
KEN,2002-01-01,2002-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,35.800000,I
KEN,2003-01-01,2003-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,41.280000,I
KEN,2004-01-01,2004-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,45.760000,I
KEN,2005-01-01,2005-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,48.400000,I
KEN,2006-01-01,2006-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,53.950000,I
KEN,2007-01-01,2007-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,49.370000,I
KEN,2008-01-01,2008-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,80.390000,I
KEN,2009-01-01,2009-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,76.450000,I
KEN,2010-01-01,2010-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,65.470000,I
KEN,2011-01-01,2011-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,81.290000,I
KEN,2012-01-01,2012-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,83.580000,I
KEN,2013-01-01,2013-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,80.800000,I
KEN,2014-01-01,2014-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,99.550000,I
KEN,2015-01-01,2015-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,101.390000,I
KEN,2016-01-01,2016-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,99.070000,I
KEN,2017-01-01,2017-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,94.800000,I
KEN,2018-01-01,2018-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,94.920000,I
KEN,2019-01-01,2019-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,90.480000,I
KEN,2020-01-01,2020-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,87.860000,I
KEN,2021-01-01,2021-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,55.280000,I
KEN,2022-01-01,2022-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,132.500000,I
KEN,2023-01-01,2023-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5539,Producer Price Index (2014-2016 = 100),2023,2023,7021,Annual value,,134.180000,I
KEN,2024-01-01,2024-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5539,Producer Price Index (2014-2016 = 100),2024,2024,7021,Annual value,,134.180000,I
KEN,2006-01-01,2006-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,180000.000000,A
KEN,2007-01-01,2007-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,190000.000000,A
KEN,2008-01-01,2008-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,200000.000000,A
KEN,2009-01-01,2009-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,200000.000000,A
KEN,2010-01-01,2010-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,220000.000000,A
KEN,2011-01-01,2011-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,220000.000000,A
KEN,2012-01-01,2012-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,220000.000000,A
KEN,2013-01-01,2013-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,220000.000000,A
KEN,2014-01-01,2014-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,800000.000000,A
KEN,2015-01-01,2015-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,266000.000000,A
KEN,2016-01-01,2016-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,LCU,321212.100000,A
KEN,2006-01-01,2006-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,180000.000000,A
KEN,2007-01-01,2007-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,190000.000000,A
KEN,2008-01-01,2008-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,200000.000000,A
KEN,2009-01-01,2009-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,200000.000000,A
KEN,2010-01-01,2010-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,220000.000000,A
KEN,2011-01-01,2011-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,220000.000000,A
KEN,2012-01-01,2012-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,220000.000000,A
KEN,2013-01-01,2013-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,220000.000000,A
KEN,2014-01-01,2014-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,800000.000000,A
KEN,2015-01-01,2015-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,266000.000000,A
KEN,2016-01-01,2016-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,321212.100000,A
KEN,2006-01-01,2006-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,2496.500000,A
KEN,2007-01-01,2007-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,2822.400000,A
KEN,2008-01-01,2008-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,2891.200000,A
KEN,2009-01-01,2009-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,2585.600000,A
KEN,2010-01-01,2010-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,2776.600000,A
KEN,2011-01-01,2011-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,2477.200000,A
KEN,2012-01-01,2012-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,2602.600000,A
KEN,2013-01-01,2013-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,2554.500000,A
KEN,2014-01-01,2014-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,9099.000000,A
KEN,2015-01-01,2015-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,2709.400000,A
KEN,2016-01-01,2016-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,3164.500000,A
KEN,1991-01-01,1991-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,21.150000,I
KEN,1992-01-01,1992-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,22.480000,I
KEN,1993-01-01,1993-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,17.590000,I
KEN,1994-01-01,1994-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,22.250000,I
KEN,1995-01-01,1995-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,25.180000,I
KEN,1996-01-01,1996-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,33.490000,I
KEN,1997-01-01,1997-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,37.890000,I
KEN,1998-01-01,1998-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,37.660000,I
KEN,1999-01-01,1999-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,33.340000,I
KEN,2000-01-01,2000-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,33.210000,I
KEN,2001-01-01,2001-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,29.510000,I
KEN,2002-01-01,2002-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,28.740000,I
KEN,2003-01-01,2003-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,31.750000,I
KEN,2004-01-01,2004-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,32.550000,I
KEN,2005-01-01,2005-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,34.460000,I
KEN,2006-01-01,2006-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,38.930000,I
KEN,2007-01-01,2007-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,41.090000,I
KEN,2008-01-01,2008-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,43.250000,I
KEN,2009-01-01,2009-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,43.250000,I
KEN,2010-01-01,2010-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,47.580000,I
KEN,2011-01-01,2011-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,47.580000,I
KEN,2012-01-01,2012-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,47.580000,I
KEN,2013-01-01,2013-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,47.580000,I
KEN,2014-01-01,2014-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,173.010000,I
KEN,2015-01-01,2015-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,57.530000,I
KEN,2016-01-01,2016-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,69.470000,I
KEN,2017-01-01,2017-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,72.370000,I
KEN,2018-01-01,2018-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,83.970000,I
KEN,2019-01-01,2019-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,83.500000,I
KEN,2020-01-01,2020-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,88.420000,I
KEN,2021-01-01,2021-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,95.870000,I
KEN,2022-01-01,2022-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,94.740000,I
KEN,2023-01-01,2023-12-31,114,'404,Kenya,1183,'02960.01,Beeswax,5539,Producer Price Index (2014-2016 = 100),2023,2023,7021,Annual value,,99.400000,I
