year,month,region,county,market_name,food_category,food_item,measurement_unit,local_price,normalized_unit,rainfall_mm,temperature_c
2021,Jun,North Eastern,Garissa,IFO (Daadab),cereals and tubers,Maize,KG,48.86,1.0,58.11,25.35
2021,Jun,North Eastern,Garissa,IFO (Daadab),cereals and tubers,Maize flour,KG,64.69,1.0,58.11,25.35
2021,Jun,North Eastern,Garissa,IFO (Daadab),cereals and tubers,Potatoes (Irish),KG,57.28,1.0,58.11,25.35
2021,Jun,North Eastern,Garissa,IFO (Daadab),cereals and tubers,Rice,KG,82.87,1.0,58.11,25.35
2021,Jun,North Eastern,Garissa,IFO (Daadab),cereals and tubers,Sorghum,KG,34.62,1.0,58.11,25.35
2021,Jun,North Eastern,Garissa,IFO (Daadab),cereals and tubers,Wheat flour,KG,73.25,1.0,58.11,25.35
2021,Jun,North Eastern,Garissa,IFO (Daadab),"meat, fish and eggs",Meat (camel),KG,593.33,1.0,58.11,25.35
2021,Jun,North Eastern,Garissa,IFO (Daadab),milk and dairy,Milk (UHT),500 ML,60.0,0.5,58.11,25.35
2021,Jun,North Eastern,Garissa,IFO (Daadab),miscellaneous food,Salt,200 G,10.0,0.2,58.11,25.35
2021,Jun,North Eastern,Garissa,IFO (Daadab),miscellaneous food,Sugar,KG,97.64,1.0,58.11,25.35
2021,Jun,North Eastern,Garissa,IFO (Daadab),oil and fats,Oil (vegetable),L,217.15,1.0,58.11,25.35
2021,Jun,North Eastern,Garissa,IFO (Daadab),pulses and nuts,Beans (dry),KG,99.87,1.0,58.11,25.35
2021,Jun,North Eastern,Wajir,Wajir town,cereals and tubers,Maize,KG,50.0,1.0,58.11,25.35
2021,Jun,North Eastern,Wajir,Wajir town,cereals and tubers,Potatoes (Irish),KG,100.0,1.0,58.11,25.35
2021,Jun,North Eastern,Wajir,Wajir town,cereals and tubers,Rice,KG,135.0,1.0,58.11,25.35
2021,Jun,North Eastern,Wajir,Wajir town,cereals and tubers,Sorghum,KG,100.0,1.0,58.11,25.35
2021,Jun,North Eastern,Wajir,Wajir town,cereals and tubers,Wheat flour,KG,78.75,1.0,58.11,25.35
2021,Jun,North Eastern,Wajir,Wajir town,"meat, fish and eggs",Meat (beef),KG,500.0,1.0,58.11,25.35
2021,Jun,North Eastern,Wajir,Wajir town,"meat, fish and eggs",Meat (camel),KG,400.0,1.0,58.11,25.35
2021,Jun,North Eastern,Wajir,Wajir town,milk and dairy,Milk (UHT),500 ML,57.5,0.5,58.11,25.35
2021,Jun,North Eastern,Wajir,Wajir town,milk and dairy,"Milk (camel, fresh)",L,100.0,1.0,58.11,25.35
2021,Jun,North Eastern,Wajir,Wajir town,miscellaneous food,Salt,200 G,10.0,0.2,58.11,25.35
2021,Jun,North Eastern,Wajir,Wajir town,miscellaneous food,Sugar,KG,120.0,1.0,58.11,25.35
2021,Jun,North Eastern,Wajir,Wajir town,oil and fats,Oil (vegetable),L,240.0,1.0,58.11,25.35
2021,Jun,North Eastern,Wajir,Wajir town,pulses and nuts,Beans (dry),KG,127.5,1.0,58.11,25.35
2021,Jun,North Eastern,Wajir,Wajir town,vegetables and fruits,Bananas,Unit,17.5,-1.0,58.11,25.35
2021,Jun,Rift Valley,Baringo,Marigat town (Baringo),cereals and tubers,Maize,KG,35.0,1.0,58.11,25.35
2021,Jun,Rift Valley,Baringo,Marigat town (Baringo),cereals and tubers,Maize flour,KG,60.0,1.0,58.11,25.35
2021,Jun,Rift Valley,Baringo,Marigat town (Baringo),cereals and tubers,Rice,KG,100.0,1.0,58.11,25.35
2021,Jun,Rift Valley,Baringo,Marigat town (Baringo),cereals and tubers,Sorghum,KG,70.0,1.0,58.11,25.35
2021,Jun,Rift Valley,Baringo,Marigat town (Baringo),cereals and tubers,Wheat flour,KG,70.0,1.0,58.11,25.35
2021,Jun,Rift Valley,Baringo,Marigat town (Baringo),milk and dairy,Milk (UHT),500 ML,60.0,0.5,58.11,25.35
2021,Jun,Rift Valley,Baringo,Marigat town (Baringo),miscellaneous food,Salt,200 G,10.0,0.2,58.11,25.35
2021,Jun,Rift Valley,Baringo,Marigat town (Baringo),miscellaneous food,Sugar,KG,100.0,1.0,58.11,25.35
2021,Jun,Rift Valley,Baringo,Marigat town (Baringo),pulses and nuts,Beans (dry),KG,100.0,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Ethiopia (Kakuma),cereals and tubers,Maize flour,KG,63.82,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Ethiopia (Kakuma),cereals and tubers,Potatoes (Irish),KG,50.0,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Ethiopia (Kakuma),cereals and tubers,Rice,KG,102.94,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Ethiopia (Kakuma),"meat, fish and eggs",Meat (beef),KG,500.0,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Ethiopia (Kakuma),"meat, fish and eggs",Meat (goat),KG,500.0,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Ethiopia (Kakuma),milk and dairy,Milk (UHT),500 ML,74.12,0.5,58.11,25.35
2021,Jun,Rift Valley,Turkana,Ethiopia (Kakuma),miscellaneous food,Salt,200 G,12.94,0.2,58.11,25.35
2021,Jun,Rift Valley,Turkana,Ethiopia (Kakuma),miscellaneous food,Sugar,KG,113.82,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Ethiopia (Kakuma),oil and fats,Oil (vegetable),L,214.41,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Ethiopia (Kakuma),pulses and nuts,Beans (dry),KG,111.76,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Ethiopia (Kakuma),vegetables and fruits,Bananas,Unit,20.0,-1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,HongKong (Kakuma),cereals and tubers,Maize,KG,44.17,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,HongKong (Kakuma),cereals and tubers,Potatoes (Irish),KG,50.0,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,HongKong (Kakuma),cereals and tubers,Rice,KG,99.03,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,HongKong (Kakuma),cereals and tubers,Sorghum,KG,37.21,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,HongKong (Kakuma),"meat, fish and eggs",Meat (goat),KG,500.0,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,HongKong (Kakuma),milk and dairy,Milk (UHT),500 ML,73.92,0.5,58.11,25.35
2021,Jun,Rift Valley,Turkana,HongKong (Kakuma),miscellaneous food,Salt,200 G,11.6,0.2,58.11,25.35
2021,Jun,Rift Valley,Turkana,HongKong (Kakuma),miscellaneous food,Sugar,KG,111.25,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,HongKong (Kakuma),oil and fats,Oil (vegetable),L,221.18,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,HongKong (Kakuma),pulses and nuts,Beans (dry),KG,107.36,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kakuma 2,cereals and tubers,Maize,KG,45.15,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kakuma 2,cereals and tubers,Maize flour,KG,65.1,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kakuma 2,cereals and tubers,Potatoes (Irish),KG,47.29,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kakuma 2,cereals and tubers,Rice,KG,101.87,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kakuma 2,cereals and tubers,Sorghum,KG,30.0,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kakuma 2,cereals and tubers,Wheat flour,KG,70.0,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kakuma 2,"meat, fish and eggs",Meat (camel),KG,400.0,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kakuma 2,milk and dairy,Milk (UHT),500 ML,75.88,0.5,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kakuma 2,miscellaneous food,Salt,200 G,10.73,0.2,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kakuma 2,miscellaneous food,Sugar,KG,114.38,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kakuma 2,oil and fats,Oil (vegetable),L,193.53,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kakuma 2,pulses and nuts,Beans (dry),KG,112.71,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kakuma 3,cereals and tubers,Maize,KG,41.07,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kakuma 3,cereals and tubers,Potatoes (Irish),KG,46.83,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kakuma 3,cereals and tubers,Rice,KG,101.17,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kakuma 3,cereals and tubers,Sorghum,KG,38.33,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kakuma 3,cereals and tubers,Wheat flour,KG,70.0,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kakuma 3,"meat, fish and eggs",Meat (beef),KG,480.0,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kakuma 3,"meat, fish and eggs",Meat (camel),KG,400.0,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kakuma 3,"meat, fish and eggs",Meat (goat),KG,481.25,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kakuma 3,milk and dairy,Milk (UHT),500 ML,63.78,0.5,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kakuma 3,miscellaneous food,Sugar,KG,113.61,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kakuma 3,oil and fats,Oil (vegetable),L,208.42,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kakuma 3,pulses and nuts,Beans (dry),KG,107.71,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kakuma 4,cereals and tubers,Maize,KG,45.24,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kakuma 4,cereals and tubers,Maize flour,KG,69.44,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kakuma 4,cereals and tubers,Potatoes (Irish),KG,55.35,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kakuma 4,cereals and tubers,Rice,KG,102.92,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kakuma 4,milk and dairy,Milk (UHT),500 ML,78.54,0.5,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kakuma 4,pulses and nuts,Beans (dry),KG,113.89,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kalobeyei (Village 1),cereals and tubers,Potatoes (Irish),KG,60.0,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kalobeyei (Village 1),cereals and tubers,Rice,KG,100.88,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kalobeyei (Village 1),cereals and tubers,Wheat flour,KG,70.0,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kalobeyei (Village 1),milk and dairy,Milk (UHT),500 ML,70.0,0.5,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kalobeyei (Village 1),miscellaneous food,Sugar,KG,117.06,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kalobeyei (Village 1),pulses and nuts,Beans (dry),KG,110.29,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kalobeyei (Village 2),cereals and tubers,Maize,KG,35.5,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kalobeyei (Village 2),cereals and tubers,Maize flour,KG,68.5,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kalobeyei (Village 2),cereals and tubers,Potatoes (Irish),KG,50.0,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kalobeyei (Village 2),cereals and tubers,Rice,KG,104.5,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kalobeyei (Village 2),cereals and tubers,Sorghum,KG,37.5,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kalobeyei (Village 2),cereals and tubers,Wheat flour,KG,73.5,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kalobeyei (Village 2),"meat, fish and eggs",Meat (camel),KG,471.0,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kalobeyei (Village 2),milk and dairy,Milk (UHT),500 ML,70.0,0.5,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kalobeyei (Village 2),miscellaneous food,Sugar,KG,108.75,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kalobeyei (Village 2),oil and fats,Oil (vegetable),L,205.25,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kalobeyei (Village 2),vegetables and fruits,Bananas,Unit,20.0,-1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Maize,KG,50.0,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Maize flour,KG,65.0,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Potatoes (Irish),KG,50.0,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Rice,KG,113.0,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Wheat flour,KG,73.5,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kalobeyei (Village 3),"meat, fish and eggs",Meat (beef),KG,500.0,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kalobeyei (Village 3),milk and dairy,Milk (UHT),500 ML,80.0,0.5,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kalobeyei (Village 3),miscellaneous food,Salt,200 G,13.5,0.2,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kalobeyei (Village 3),miscellaneous food,Sugar,KG,120.0,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Kalobeyei (Village 3),oil and fats,Oil (vegetable),L,222.0,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Mogadishu (Kakuma),cereals and tubers,Potatoes (Irish),KG,50.0,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Mogadishu (Kakuma),cereals and tubers,Rice,KG,111.47,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Mogadishu (Kakuma),cereals and tubers,Wheat flour,KG,70.0,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Mogadishu (Kakuma),"meat, fish and eggs",Meat (beef),KG,500.0,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Mogadishu (Kakuma),milk and dairy,Milk (UHT),500 ML,80.0,0.5,58.11,25.35
2021,Jun,Rift Valley,Turkana,Mogadishu (Kakuma),miscellaneous food,Sugar,KG,117.94,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Mogadishu (Kakuma),pulses and nuts,Beans (dry),KG,108.24,1.0,58.11,25.35
2021,Jun,Rift Valley,Turkana,Mogadishu (Kakuma),vegetables and fruits,Bananas,Unit,20.0,-1.0,58.11,25.35
2010,Dec,Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),90 KG,1600.0,90.0,42.68,25.98
2010,Dec,Coast,Mombasa,Mombasa,pulses and nuts,Beans,KG,48.47,1.0,42.68,25.98
2010,Dec,Coast,Mombasa,Mombasa,pulses and nuts,Beans (dry),90 KG,3816.0,90.0,42.68,25.98
2010,Dec,Eastern,Kitui,Kitui,cereals and tubers,Maize (white),KG,16.0,1.0,42.68,25.98
2010,Dec,Eastern,Kitui,Kitui,cereals and tubers,Potatoes (Irish),50 KG,1888.88,50.0,42.68,25.98
2010,Dec,Eastern,Kitui,Kitui,pulses and nuts,Beans (dry),KG,60.0,1.0,42.68,25.98
2010,Dec,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize (white),90 KG,1792.0,90.0,42.68,25.98
2010,Dec,Nairobi,Nairobi,Nairobi,cereals and tubers,Potatoes (Irish),50 KG,1451.11,50.0,42.68,25.98
2010,Dec,Nairobi,Nairobi,Nairobi,cereals and tubers,Sorghum,90 KG,2764.0,90.0,42.68,25.98
2010,Dec,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans,KG,61.05,1.0,42.68,25.98
2010,Dec,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans (dry),90 KG,4752.0,90.0,42.68,25.98
2010,Dec,North Eastern,Mandera,Mandera,cereals and tubers,Maize (white),KG,49.0,1.0,42.68,25.98
2010,Dec,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize,KG,19.1,1.0,42.68,25.98
2010,Dec,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize (white),90 KG,2000.0,90.0,42.68,25.98
2010,Dec,Nyanza,Kisumu,Kisumu,cereals and tubers,Potatoes (Irish),50 KG,1779.99,50.0,42.68,25.98
2010,Dec,Nyanza,Kisumu,Kisumu,cereals and tubers,Sorghum,90 KG,2386.0,90.0,42.68,25.98
2010,Dec,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans,KG,56.01,1.0,42.68,25.98
2010,Dec,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans (dry),90 KG,5156.0,90.0,42.68,25.98
2010,Dec,Rift Valley,Nakuru,Nakuru,pulses and nuts,Beans,KG,47.27,1.0,42.68,25.98
2010,Dec,Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,42.29,1.0,42.68,25.98
2010,Dec,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,13.35,1.0,42.68,25.98
2010,Dec,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum,90 KG,1808.0,90.0,42.68,25.98
2010,Dec,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,KG,56.66,1.0,42.68,25.98
2019,Jul,Coast,Kilifi,Kilifi,cereals and tubers,Maize (white),KG,47.9,1.0,58.11,25.35
2019,Jul,Coast,Kilifi,Kilifi,pulses and nuts,Beans (dry),KG,119.0,1.0,58.11,25.35
2019,Jul,Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),90 KG,3648.0,90.0,58.11,25.35
2019,Jul,Coast,Mombasa,Mombasa,pulses and nuts,Beans,KG,64.94,1.0,58.11,25.35
2019,Jul,Coast,Mombasa,Mombasa,pulses and nuts,Beans (dry),90 KG,8892.0,90.0,58.11,25.35
2019,Jul,Eastern,Kitui,Kitui,cereals and tubers,Maize (white),KG,43.5,1.0,58.11,25.35
2019,Jul,Eastern,Kitui,Kitui,cereals and tubers,Potatoes (Irish),50 KG,3733.33,50.0,58.11,25.35
2019,Jul,Eastern,Kitui,Kitui,pulses and nuts,Beans (dry),KG,87.6,1.0,58.11,25.35
2019,Jul,Nairobi,Nairobi,Nairobi,cereals and tubers,Bread,400 G,43.0,0.4,58.11,25.35
2019,Jul,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize,KG,45.29,1.0,58.11,25.35
2019,Jul,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize (white),90 KG,4032.0,90.0,58.11,25.35
2019,Jul,Nairobi,Nairobi,Nairobi,cereals and tubers,Potatoes (Irish),50 KG,2528.0,50.0,58.11,25.35
2019,Jul,Nairobi,Nairobi,Nairobi,cereals and tubers,Sorghum,90 KG,6712.0,90.0,58.11,25.35
2019,Jul,Nairobi,Nairobi,Nairobi,non-food,Fuel (diesel),L,103.88,1.0,58.11,25.35
2019,Jul,Nairobi,Nairobi,Nairobi,non-food,Fuel (kerosene),L,101.97,1.0,58.11,25.35
2019,Jul,Nairobi,Nairobi,Nairobi,non-food,Fuel (petrol-gasoline),L,115.39,1.0,58.11,25.35
2019,Jul,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans,KG,75.58,1.0,58.11,25.35
2019,Jul,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans (dry),90 KG,7544.0,90.0,58.11,25.35
2019,Jul,North Eastern,Garissa,Garissa,cereals and tubers,Maize (white),KG,68.0,1.0,58.11,25.35
2019,Jul,North Eastern,Mandera,Mandera,cereals and tubers,Maize (white),KG,76.9,1.0,58.11,25.35
2019,Jul,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize (white),90 KG,4680.0,90.0,58.11,25.35
2019,Jul,Nyanza,Kisumu,Kisumu,cereals and tubers,Potatoes (Irish),50 KG,2490.0,50.0,58.11,25.35
2019,Jul,Nyanza,Kisumu,Kisumu,cereals and tubers,Sorghum,90 KG,4000.0,90.0,58.11,25.35
2019,Jul,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans,KG,85.0,1.0,58.11,25.35
2019,Jul,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans (dry),90 KG,9760.0,90.0,58.11,25.35
2019,Jul,Rift Valley,Baringo,Marigat (Baringo),pulses and nuts,Beans (dry),KG,139.2,1.0,58.11,25.35
2019,Jul,Rift Valley,Kajiado,Kajiado,pulses and nuts,Beans (dry),KG,99.4,1.0,58.11,25.35
2019,Jul,Rift Valley,Nakuru,Nakuru,cereals and tubers,Maize,KG,36.34,1.0,58.11,25.35
2019,Jul,Rift Valley,Nakuru,Nakuru,cereals and tubers,Maize (white),90 KG,3420.0,90.0,58.11,25.35
2019,Jul,Rift Valley,Nakuru,Nakuru,cereals and tubers,Potatoes (Irish),50 KG,1972.0,50.0,58.11,25.35
2019,Jul,Rift Valley,Nakuru,Nakuru,cereals and tubers,Sorghum,90 KG,5640.0,90.0,58.11,25.35
2019,Jul,Rift Valley,Nakuru,Nakuru,pulses and nuts,Beans,KG,79.95,1.0,58.11,25.35
2019,Jul,Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,66.7,1.0,58.11,25.35
2019,Jul,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,34.05,1.0,58.11,25.35
2019,Jul,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize (white),90 KG,3200.0,90.0,58.11,25.35
2019,Jul,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,1160.0,50.0,58.11,25.35
2019,Jul,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dry),90 KG,9000.0,90.0,58.11,25.35
2018,Jan,Coast,Kilifi,Kilifi,cereals and tubers,Maize (white),KG,47.8,1.0,58.11,25.35
2018,Jan,Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,32.19,1.0,58.11,25.35
2018,Jan,Coast,Mombasa,Mombasa,pulses and nuts,Beans,KG,76.38,1.0,58.11,25.35
2018,Jan,Coast,Mombasa,Mombasa,pulses and nuts,Beans (dry),90 KG,5785.0,90.0,58.11,25.35
2018,Jan,Eastern,Kitui,Kitui,cereals and tubers,Maize (white),KG,36.9,1.0,58.11,25.35
2018,Jan,Eastern,Kitui,Kitui,pulses and nuts,Beans (dry),KG,79.1,1.0,58.11,25.35
2018,Jan,Nairobi,Nairobi,Nairobi,cereals and tubers,Bread,400 G,44.0,0.4,58.11,25.35
2018,Jan,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize,KG,42.27,1.0,58.11,25.35
2018,Jan,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize (white),90 KG,3000.0,90.0,58.11,25.35
2018,Jan,Nairobi,Nairobi,Nairobi,cereals and tubers,Sorghum,90 KG,4006.0,90.0,58.11,25.35
2018,Jan,Nairobi,Nairobi,Nairobi,milk and dairy,"Milk (cow, pasteurized)",500 ML,46.33,0.5,58.11,25.35
2018,Jan,Nairobi,Nairobi,Nairobi,non-food,Fuel (diesel),L,94.82,1.0,58.11,25.35
2018,Jan,Nairobi,Nairobi,Nairobi,non-food,Fuel (kerosene),L,74.78,1.0,58.11,25.35
2018,Jan,Nairobi,Nairobi,Nairobi,non-food,Fuel (petrol-gasoline),L,106.3,1.0,58.11,25.35
2018,Jan,Nairobi,Nairobi,Nairobi,oil and fats,Oil (vegetable),L,185.0,1.0,58.11,25.35
2018,Jan,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans,KG,81.27,1.0,58.11,25.35
2018,Jan,North Eastern,Garissa,Garissa,cereals and tubers,Maize (white),KG,65.0,1.0,58.11,25.35
2018,Jan,North Eastern,Mandera,Mandera,cereals and tubers,Maize (white),KG,67.5,1.0,58.11,25.35
2018,Jan,Nyanza,Kisumu,Kisumu,cereals and tubers,Potatoes (Irish),50 KG,1548.0,50.0,58.11,25.35
2018,Jan,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans (dry),90 KG,7600.0,90.0,58.11,25.35
2018,Jan,Rift Valley,Baringo,Marigat (Baringo),pulses and nuts,Beans (dry),KG,106.0,1.0,58.11,25.35
2018,Jan,Rift Valley,Kajiado,Kajiado,pulses and nuts,Beans (dry),KG,119.0,1.0,58.11,25.35
2018,Jan,Rift Valley,Nakuru,Nakuru,cereals and tubers,Maize,KG,26.17,1.0,58.11,25.35
2018,Jan,Rift Valley,Nakuru,Nakuru,cereals and tubers,Maize (white),90 KG,2460.0,90.0,58.11,25.35
2018,Jan,Rift Valley,Nakuru,Nakuru,cereals and tubers,Potatoes (Irish),50 KG,2500.0,50.0,58.11,25.35
2018,Jan,Rift Valley,Nakuru,Nakuru,pulses and nuts,Beans,KG,68.28,1.0,58.11,25.35
2018,Jan,Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,82.0,1.0,58.11,25.35
2018,Jan,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,1866.0,50.0,58.11,25.35
2018,Jan,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum,90 KG,7056.0,90.0,58.11,25.35
2018,Jan,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,KG,93.5,1.0,58.11,25.35
2018,Jan,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dry),90 KG,8892.0,90.0,58.11,25.35
2018,Jan,North Eastern,Garissa,Dagahaley (Daadab),cereals and tubers,Potatoes (Irish),KG,70.0,1.0,58.11,25.35
2018,Jan,North Eastern,Garissa,Dagahaley (Daadab),cereals and tubers,Rice,KG,120.0,1.0,58.11,25.35
2018,Jan,North Eastern,Garissa,Dagahaley (Daadab),cereals and tubers,Wheat flour,KG,102.86,1.0,58.11,25.35
2018,Jan,North Eastern,Garissa,Dagahaley (Daadab),miscellaneous food,Salt,200 G,10.0,0.2,58.11,25.35
2018,Jan,North Eastern,Garissa,Dagahaley (Daadab),miscellaneous food,Sugar,KG,120.0,1.0,58.11,25.35
2018,Jan,North Eastern,Garissa,Dagahaley (Daadab),oil and fats,Oil (vegetable),L,350.0,1.0,58.11,25.35
2018,Jan,North Eastern,Garissa,Dagahaley (Daadab),pulses and nuts,Beans (dry),KG,120.0,1.0,58.11,25.35
2006,Aug,Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),90 KG,1131.25,90.0,44.23,24.29
2006,Aug,Coast,Mombasa,Mombasa,pulses and nuts,Beans,KG,30.59,1.0,44.23,24.29
2006,Aug,Coast,Mombasa,Mombasa,pulses and nuts,Beans (dry),90 KG,2798.75,90.0,44.23,24.29
2006,Aug,Eastern,Kitui,Kitui,pulses and nuts,Beans (dry),KG,42.0,1.0,44.23,24.29
2006,Aug,Eastern,Marsabit,Marsabit,cereals and tubers,Maize (white),KG,22.0,1.0,44.23,24.29
