province,district,market,latitude,longitude,commodity,unit,priceflag,price,year,month,milk and dairy,pulses and nuts,non-food,"meat, fish and eggs",#item+type,vegetables and fruits,oil and fats,cereals and tubers,miscellaneous food
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Beans (dry),90 KG,actual,8640.0,2017,3,0,1,0,0,0,0,0,0,0
,,Hola (Tana River),,,Maize (white),KG,actual,56.1,2017,4,0,0,0,0,0,0,0,1,0
Coast,Kilifi,Kilifi,-3.6301,39.85113,Maize (white),KG,actual,60.0,2017,4,0,0,0,0,0,0,0,1,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Beans,KG,actual,105.05,2017,4,0,1,0,0,0,0,0,0,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Beans (dry),90 KG,actual,8200.0,2017,4,0,1,0,0,0,0,0,0,0
Eastern,Kitui,Kitui,-1.366667,38.016667,Maize (white),KG,actual,54.0,2017,4,0,0,0,0,0,0,0,1,0
Eastern,Kitui,Kitui,-1.366667,38.016667,Potatoes (Irish),50 KG,actual,4016.67,2017,4,0,0,0,0,0,0,0,1,0
Eastern,Kitui,Kitui,-1.366667,38.016667,Sorghum,90 KG,actual,6800.0,2017,4,0,0,0,0,0,0,0,1,0
Eastern,Kitui,Kitui,-1.366667,38.016667,Beans (dry),KG,actual,93.0,2017,4,0,1,0,0,0,0,0,0,0
Eastern,Marsabit,Marsabit,2.333333,37.983333,Maize (white),KG,actual,52.9,2017,4,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Maize (white),90 KG,actual,4500.0,2017,4,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Sorghum,90 KG,actual,5027.5,2017,4,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,"Milk (cow, pasteurized)",500 ML,actual,55.0,2017,4,1,0,0,0,0,0,0,0,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Fuel (diesel),L,actual,88.62,2017,4,0,0,1,0,0,0,0,0,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Fuel (kerosene),L,actual,64.38,2017,4,0,0,1,0,0,0,0,0,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Fuel (petrol-gasoline),L,actual,98.0,2017,4,0,0,1,0,0,0,0,0,0
North Eastern,Garissa,Garissa,-0.4564,39.64603,Maize (white),KG,actual,60.0,2017,4,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Maize,KG,actual,53.95,2017,4,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Maize (white),90 KG,actual,5100.0,2017,4,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Sorghum,90 KG,actual,5100.0,2017,4,0,0,0,0,0,0,0,1,0
Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,Maize (white),KG,actual,62.0,2017,4,0,0,0,0,0,0,0,1,0
Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,Beans (dry),KG,actual,127.0,2017,4,0,1,0,0,0,0,0,0,0
Rift Valley,Kajiado,Kajiado,-1.84153,36.7913,Maize (white),KG,actual,65.0,2017,4,0,0,0,0,0,0,0,1,0
Rift Valley,Kajiado,Kajiado,-1.84153,36.7913,Beans (dry),KG,actual,130.0,2017,4,0,1,0,0,0,0,0,0,0
Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,Maize,KG,actual,47.58,2017,4,0,0,0,0,0,0,0,1,0
Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,Potatoes (Irish),50 KG,actual,2685.0,2017,4,0,0,0,0,0,0,0,1,0
Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,Beans,KG,actual,70.1,2017,4,0,1,0,0,0,0,0,0,0
Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,Beans (dry),90 KG,actual,7470.0,2017,4,0,1,0,0,0,0,0,0,0
Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,Maize (white),KG,actual,92.6,2017,4,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Maize,KG,actual,46.41,2017,4,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Maize (white),90 KG,actual,3687.5,2017,4,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Sorghum,90 KG,actual,6750.0,2017,4,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Beans,KG,actual,92.53,2017,4,0,1,0,0,0,0,0,0,0
,,Hola (Tana River),,,Maize (white),KG,actual,60.0,2017,5,0,0,0,0,0,0,0,1,0
Coast,Kilifi,Kilifi,-3.6301,39.85113,Beans (dry),KG,actual,124.1,2017,5,0,1,0,0,0,0,0,0,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Maize,KG,actual,55.69,2017,5,0,0,0,0,0,0,0,1,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Beans,KG,actual,110.39,2017,5,0,1,0,0,0,0,0,0,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Beans (dry),90 KG,actual,7785.0,2017,5,0,1,0,0,0,0,0,0,0
Eastern,Kitui,Kitui,-1.366667,38.016667,Maize (white),KG,actual,58.0,2017,5,0,0,0,0,0,0,0,1,0
Eastern,Kitui,Kitui,-1.366667,38.016667,Potatoes (Irish),50 KG,actual,3550.0,2017,5,0,0,0,0,0,0,0,1,0
Eastern,Kitui,Kitui,-1.366667,38.016667,Sorghum,90 KG,actual,6800.0,2017,5,0,0,0,0,0,0,0,1,0
Eastern,Kitui,Kitui,-1.366667,38.016667,Beans (dry),KG,actual,89.0,2017,5,0,1,0,0,0,0,0,0,0
Eastern,Marsabit,Marsabit,2.333333,37.983333,Maize (white),KG,actual,47.0,2017,5,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Maize (white),90 KG,actual,4704.0,2017,5,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Sorghum,90 KG,actual,5276.0,2017,5,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,"Milk (cow, pasteurized)",500 ML,actual,50.0,2017,5,1,0,0,0,0,0,0,0,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Fuel (diesel),L,actual,88.05,2017,5,0,0,1,0,0,0,0,0,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Fuel (petrol-gasoline),L,actual,99.59,2017,5,0,0,1,0,0,0,0,0,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Oil (vegetable),L,actual,196.0,2017,5,0,0,0,0,0,0,1,0,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Beans (dry),90 KG,actual,7708.0,2017,5,0,1,0,0,0,0,0,0,0
North Eastern,Mandera,Mandera,3.936804,41.858383,Maize (white),KG,actual,64.0,2017,5,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Maize (white),90 KG,actual,5200.0,2017,5,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Potatoes (Irish),50 KG,actual,3029.0,2017,5,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Sorghum,90 KG,actual,5200.0,2017,5,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Beans,KG,actual,85.75,2017,5,0,1,0,0,0,0,0,0,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Beans (dry),90 KG,actual,9920.0,2017,5,0,1,0,0,0,0,0,0,0
Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,Maize (white),KG,actual,73.0,2017,5,0,0,0,0,0,0,0,1,0
Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,Beans (dry),KG,actual,138.0,2017,5,0,1,0,0,0,0,0,0,0
Rift Valley,Kajiado,Kajiado,-1.84153,36.7913,Maize (white),KG,actual,65.0,2017,5,0,0,0,0,0,0,0,1,0
Rift Valley,Kajiado,Kajiado,-1.84153,36.7913,Beans (dry),KG,actual,120.0,2017,5,0,1,0,0,0,0,0,0,0
Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,Maize,KG,actual,47.28,2017,5,0,0,0,0,0,0,0,1,0
Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,Maize (white),90 KG,actual,4000.0,2017,5,0,0,0,0,0,0,0,1,0
Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,Potatoes (Irish),50 KG,actual,2650.0,2017,5,0,0,0,0,0,0,0,1,0
Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,Beans,KG,actual,64.43,2017,5,0,1,0,0,0,0,0,0,0
Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,Beans (dry),90 KG,actual,6560.0,2017,5,0,1,0,0,0,0,0,0,0
Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,Maize (white),KG,actual,98.0,2017,5,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Maize,KG,actual,46.08,2017,5,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Maize (white),90 KG,actual,4270.0,2017,5,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Potatoes (Irish),50 KG,actual,2700.0,2017,5,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Beans,KG,actual,89.5,2017,5,0,1,0,0,0,0,0,0,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Beans (dry),90 KG,actual,9900.0,2017,5,0,1,0,0,0,0,0,0,0
,,Hola (Tana River),,,Maize (white),KG,actual,80.0,2017,6,0,0,0,0,0,0,0,1,0
Coast,Kilifi,Kilifi,-3.6301,39.85113,Beans (dry),KG,actual,121.3,2017,6,0,1,0,0,0,0,0,0,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Maize,KG,actual,51.84,2017,6,0,0,0,0,0,0,0,1,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Beans,KG,actual,91.75,2017,6,0,1,0,0,0,0,0,0,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Beans (dry),90 KG,actual,6879.5,2017,6,0,1,0,0,0,0,0,0,0
Eastern,Kitui,Kitui,-1.366667,38.016667,Maize (white),KG,actual,58.0,2017,6,0,0,0,0,0,0,0,1,0
Eastern,Kitui,Kitui,-1.366667,38.016667,Sorghum,90 KG,actual,6800.0,2017,6,0,0,0,0,0,0,0,1,0
Eastern,Kitui,Kitui,-1.366667,38.016667,Beans (dry),KG,actual,91.0,2017,6,0,1,0,0,0,0,0,0,0
Eastern,Marsabit,Marsabit,2.333333,37.983333,Maize (white),KG,actual,49.0,2017,6,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Maize (white),90 KG,actual,4816.0,2017,6,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Potatoes (Irish),50 KG,actual,2674.0,2017,6,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Sorghum,90 KG,actual,5202.0,2017,6,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,"Milk (cow, pasteurized)",500 ML,actual,50.0,2017,6,1,0,0,0,0,0,0,0,0
North Eastern,Garissa,Garissa,-0.4564,39.64603,Maize (white),KG,actual,60.0,2017,6,0,0,0,0,0,0,0,1,0
North Eastern,Mandera,Mandera,3.936804,41.858383,Maize (white),KG,actual,66.0,2017,6,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Maize,KG,actual,60.02,2017,6,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Maize (white),90 KG,actual,4880.0,2017,6,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Potatoes (Irish),50 KG,actual,1952.0,2017,6,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Sorghum,90 KG,actual,5200.0,2017,6,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Beans,KG,actual,74.17,2017,6,0,1,0,0,0,0,0,0,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Beans (dry),90 KG,actual,8768.0,2017,6,0,1,0,0,0,0,0,0,0
Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,Maize (white),KG,actual,81.0,2017,6,0,0,0,0,0,0,0,1,0
Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,Beans (dry),KG,actual,129.0,2017,6,0,1,0,0,0,0,0,0,0
Rift Valley,Kajiado,Kajiado,-1.84153,36.7913,Maize (white),KG,actual,65.0,2017,6,0,0,0,0,0,0,0,1,0
Rift Valley,Kajiado,Kajiado,-1.84153,36.7913,Beans (dry),KG,actual,125.0,2017,6,0,1,0,0,0,0,0,0,0
Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,Maize (white),90 KG,actual,4000.0,2017,6,0,0,0,0,0,0,0,1,0
Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,Potatoes (Irish),50 KG,actual,2420.0,2017,6,0,0,0,0,0,0,0,1,0
Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,Beans,KG,actual,62.2,2017,6,0,1,0,0,0,0,0,0,0
Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,Beans (dry),90 KG,actual,5800.0,2017,6,0,1,0,0,0,0,0,0,0
Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,Maize (white),KG,actual,100.0,2017,6,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Maize,KG,actual,48.39,2017,6,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Maize (white),90 KG,actual,4320.0,2017,6,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Potatoes (Irish),50 KG,actual,2360.0,2017,6,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Sorghum,90 KG,actual,7470.0,2017,6,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Beans,KG,actual,75.19,2017,6,0,1,0,0,0,0,0,0,0
Coast,Kilifi,Kilifi,-3.6301,39.85113,Maize (white),KG,actual,60.6,2017,7,0,0,0,0,0,0,0,1,0
Coast,Kilifi,Kilifi,-3.6301,39.85113,Beans (dry),KG,actual,125.3,2017,7,0,1,0,0,0,0,0,0,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Maize (white),90 KG,actual,4300.0,2017,7,0,0,0,0,0,0,0,1,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Beans (dry),90 KG,actual,6380.0,2017,7,0,1,0,0,0,0,0,0,0
Eastern,Kitui,Kitui,-1.366667,38.016667,Maize (white),KG,actual,58.0,2017,7,0,0,0,0,0,0,0,1,0
Eastern,Kitui,Kitui,-1.366667,38.016667,Potatoes (Irish),50 KG,actual,2000.0,2017,7,0,0,0,0,0,0,0,1,0
Eastern,Marsabit,Marsabit,2.333333,37.983333,Maize (white),KG,actual,51.0,2017,7,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Bread,400 G,actual,45.0,2017,7,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Maize (white),90 KG,actual,4320.0,2017,7,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Sorghum,90 KG,actual,5255.0,2017,7,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Fuel (diesel),L,actual,84.46,2017,7,0,0,1,0,0,0,0,0,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Fuel (kerosene),L,actual,65.56,2017,7,0,0,1,0,0,0,0,0,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Fuel (petrol-gasoline),L,actual,97.1,2017,7,0,0,1,0,0,0,0,0,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Oil (vegetable),L,actual,198.0,2017,7,0,0,0,0,0,0,1,0,0
North Eastern,Garissa,Garissa,-0.4564,39.64603,Maize (white),KG,actual,60.0,2017,7,0,0,0,0,0,0,0,1,0
North Eastern,Mandera,Mandera,3.936804,41.858383,Maize (white),KG,actual,66.0,2017,7,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Maize,KG,actual,48.83,2017,7,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Maize (white),90 KG,actual,4770.0,2017,7,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Potatoes (Irish),50 KG,actual,1420.0,2017,7,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Sorghum,90 KG,actual,5100.0,2017,7,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Beans,KG,actual,72.7,2017,7,0,1,0,0,0,0,0,0,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Beans (dry),90 KG,actual,7200.0,2017,7,0,1,0,0,0,0,0,0,0
Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,Beans (dry),KG,actual,118.0,2017,7,0,1,0,0,0,0,0,0,0
Rift Valley,Kajiado,Kajiado,-1.84153,36.7913,Beans (dry),KG,actual,120.0,2017,7,0,1,0,0,0,0,0,0,0
Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,Maize,KG,actual,34.06,2017,7,0,0,0,0,0,0,0,1,0
Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,Potatoes (Irish),50 KG,actual,1605.0,2017,7,0,0,0,0,0,0,0,1,0
Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,Beans,KG,actual,61.99,2017,7,0,1,0,0,0,0,0,0,0
Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,Beans (dry),90 KG,actual,5590.0,2017,7,0,1,0,0,0,0,0,0,0
Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,Maize (white),KG,actual,91.0,2017,7,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Maize,KG,actual,38.15,2017,7,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Potatoes (Irish),50 KG,actual,1830.0,2017,7,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Sorghum,90 KG,actual,6840.0,2017,7,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Beans,KG,actual,78.01,2017,7,0,1,0,0,0,0,0,0,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Beans (dry),90 KG,actual,10350.0,2017,7,0,1,0,0,0,0,0,0,0
,,Hola (Tana River),,,Maize (white),KG,actual,55.9,2017,8,0,0,0,0,0,0,0,1,0
Coast,Kilifi,Kilifi,-3.6301,39.85113,Beans (dry),KG,actual,114.8,2017,8,0,1,0,0,0,0,0,0,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Maize,KG,actual,38.85,2017,8,0,0,0,0,0,0,0,1,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Maize (white),90 KG,actual,3524.0,2017,8,0,0,0,0,0,0,0,1,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Beans,KG,actual,87.76,2017,8,0,1,0,0,0,0,0,0,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Beans (dry),90 KG,actual,6848.0,2017,8,0,1,0,0,0,0,0,0,0
Eastern,Kitui,Kitui,-1.366667,38.016667,Sorghum,90 KG,actual,7260.0,2017,8,0,0,0,0,0,0,0,1,0
Eastern,Kitui,Kitui,-1.366667,38.016667,Beans (dry),KG,actual,83.0,2017,8,0,1,0,0,0,0,0,0,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Bread,400 G,actual,45.0,2017,8,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Maize,KG,actual,45.58,2017,8,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Maize (white),90 KG,actual,3656.0,2017,8,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Potatoes (Irish),50 KG,actual,1736.0,2017,8,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Sorghum,90 KG,actual,4886.0,2017,8,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Fuel (diesel),L,actual,85.86,2017,8,0,0,1,0,0,0,0,0,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Fuel (kerosene),L,actual,63.42,2017,8,0,0,1,0,0,0,0,0,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Fuel (petrol-gasoline),L,actual,96.08,2017,8,0,0,1,0,0,0,0,0,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Oil (vegetable),L,actual,199.0,2017,8,0,0,0,0,0,0,1,0,0
North Eastern,Garissa,Garissa,-0.4564,39.64603,Maize (white),KG,actual,65.0,2017,8,0,0,0,0,0,0,0,1,0
North Eastern,Mandera,Mandera,3.936804,41.858383,Maize (white),KG,actual,67.0,2017,8,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Maize (white),90 KG,actual,4800.0,2017,8,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Potatoes (Irish),50 KG,actual,1580.0,2017,8,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Beans,KG,actual,70.85,2017,8,0,1,0,0,0,0,0,0,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Beans (dry),90 KG,actual,7200.0,2017,8,0,1,0,0,0,0,0,0,0
Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,Beans (dry),KG,actual,120.0,2017,8,0,1,0,0,0,0,0,0,0
Rift Valley,Kajiado,Kajiado,-1.84153,36.7913,Maize (white),KG,actual,68.0,2017,8,0,0,0,0,0,0,0,1,0
Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,Maize,KG,actual,31.39,2017,8,0,0,0,0,0,0,0,1,0
Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,Maize (white),90 KG,actual,3168.0,2017,8,0,0,0,0,0,0,0,1,0
Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,Potatoes (Irish),50 KG,actual,1740.0,2017,8,0,0,0,0,0,0,0,1,0
Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,Beans,KG,actual,61.41,2017,8,0,1,0,0,0,0,0,0,0
Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,Beans (dry),90 KG,actual,5500.0,2017,8,0,1,0,0,0,0,0,0,0
Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,Maize (white),KG,actual,88.0,2017,8,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Maize,KG,actual,37.71,2017,8,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Potatoes (Irish),50 KG,actual,1888.0,2017,8,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Beans,KG,actual,82.51,2017,8,0,1,0,0,0,0,0,0,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Beans (dry),90 KG,actual,9864.0,2017,8,0,1,0,0,0,0,0,0,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Maize,KG,actual,33.8,2017,9,0,0,0,0,0,0,0,1,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Beans,KG,actual,90.05,2017,9,0,1,0,0,0,0,0,0,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Beans (dry),90 KG,actual,6960.0,2017,9,0,1,0,0,0,0,0,0,0
Eastern,Kitui,Kitui,-1.366667,38.016667,Maize (white),KG,actual,41.0,2017,9,0,0,0,0,0,0,0,1,0
Eastern,Kitui,Kitui,-1.366667,38.016667,Potatoes (Irish),50 KG,actual,2200.0,2017,9,0,0,0,0,0,0,0,1,0
Eastern,Kitui,Kitui,-1.366667,38.016667,Sorghum,90 KG,actual,6900.0,2017,9,0,0,0,0,0,0,0,1,0
Eastern,Kitui,Kitui,-1.366667,38.016667,Beans (dry),KG,actual,80.0,2017,9,0,1,0,0,0,0,0,0,0
Eastern,Marsabit,Marsabit,2.333333,37.983333,Maize (white),KG,actual,53.0,2017,9,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Bread,400 G,actual,44.0,2017,9,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Potatoes (Irish),50 KG,actual,2000.0,2017,9,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Fuel (diesel),L,actual,86.86,2017,9,0,0,1,0,0,0,0,0,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Fuel (kerosene),L,actual,64.36,2017,9,0,0,1,0,0,0,0,0,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Fuel (petrol-gasoline),L,actual,98.3,2017,9,0,0,1,0,0,0,0,0,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Beans,KG,actual,63.33,2017,9,0,1,0,0,0,0,0,0,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Beans (dry),90 KG,actual,7500.0,2017,9,0,1,0,0,0,0,0,0,0
North Eastern,Mandera,Mandera,3.936804,41.858383,Maize (white),KG,actual,70.0,2017,9,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Maize,KG,actual,39.71,2017,9,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Maize (white),90 KG,actual,4800.0,2017,9,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Beans (dry),90 KG,actual,7520.0,2017,9,0,1,0,0,0,0,0,0,0
Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,Maize (white),KG,actual,53.0,2017,9,0,0,0,0,0,0,0,1,0
Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,Beans (dry),KG,actual,104.0,2017,9,0,1,0,0,0,0,0,0,0
Rift Valley,Kajiado,Kajiado,-1.84153,36.7913,Beans (dry),KG,actual,135.0,2017,9,0,1,0,0,0,0,0,0,0
