date,rainfall_mm
5/1/1989,336.2638
5/11/1989,387.0143
5/21/1989,403.998
6/1/1989,413.7832
6/11/1989,383.4356
6/21/1989,330.8855
7/1/1989,245.3722
7/11/1989,246.3292
7/21/1989,209.5317
8/1/1989,178.4744
8/11/1989,142.2843
8/21/1989,155.9693
9/1/1989,153.818
9/11/1989,162.6851
9/21/1989,187.4008
10/1/1989,193.1043
10/11/1989,180.0654
10/21/1989,198.1472
11/1/1989,194.6892
11/11/1989,200.4008
11/21/1989,189.3436
12/1/1989,195.8037
12/11/1989,186.8548
12/21/1989,265.9468
1/1/1990,304.3333
1/11/1990,296.9018
1/21/1990,278.1268
2/1/1990,278.7832
2/11/1990,281.2843
2/21/1990,319.7628
3/1/1990,380.3436
3/11/1990,408.5317
3/21/1990,317.2883
4/1/1990,349.1738
4/11/1990,394.3047
4/21/1990,414.6544
5/1/1990,427.3742
5/11/1990,432.2168
5/21/1990,400.6115
6/1/1990,326.1063
6/11/1990,294.0082
6/21/1990,288.3701
7/1/1990,206.8896
7/11/1990,165.5051
7/21/1990,146.4356
8/1/1990,135.9591
8/11/1990,124.6851
8/21/1990,108.9775
9/1/1990,109.2229
9/11/1990,110.8814
9/21/1990,107.6973
10/1/1990,105.1022
10/11/1990,112.1431
10/21/1990,119.9407
11/1/1990,145.9571
11/11/1990,143.1534
11/21/1990,141.7198
12/1/1990,138.3845
12/11/1990,171.6442
12/21/1990,167.8793
1/1/1991,181.4908
1/11/1991,172.0675
1/21/1991,185.0982
2/1/1991,156.8037
2/11/1991,145.8405
2/21/1991,136.1963
3/1/1991,134.546
3/11/1991,105.6258
3/21/1991,172.4765
4/1/1991,200.1452
4/11/1991,205.7587
4/21/1991,215.7669
5/1/1991,218.5971
5/11/1991,264.2474
5/21/1991,306.8425
6/1/1991,338.1125
6/11/1991,350.7485
6/21/1991,288.863
7/1/1991,251.1288
7/11/1991,246.8487
7/21/1991,218.2904
8/1/1991,215.2515
8/11/1991,173.8916
8/21/1991,146.6012
9/1/1991,118.9796
9/11/1991,100.2229
9/21/1991,101.8037
10/1/1991,97.7914
10/11/1991,112.6053
10/21/1991,118.4888
11/1/1991,130.953
11/11/1991,132.8978
11/21/1991,142.9898
12/1/1991,143.9284
12/11/1991,197.2004
12/21/1991,225.9693
1/1/1992,224.8978
1/11/1992,210.773
1/21/1992,200.1759
2/1/1992,206.2106
2/11/1992,220.1104
2/21/1992,195.1207
3/1/1992,192.2965
3/11/1992,158.9755
3/21/1992,130.7423
4/1/1992,208.092
4/11/1992,234.6687
4/21/1992,274.0123
5/1/1992,292.6769
5/11/1992,277.5849
5/21/1992,288.1043
6/1/1992,297.1616
6/11/1992,298.0245
6/21/1992,306.7342
7/1/1992,240.9121
7/11/1992,215.908
7/21/1992,185.2086
8/1/1992,154.2597
8/11/1992,153.6503
8/21/1992,152.728
9/1/1992,150.6789
9/11/1992,132.362
9/21/1992,122.3252
10/1/1992,119.3824
10/11/1992,133.4029
10/21/1992,134.5521
11/1/1992,139.953
11/11/1992,154.638
11/21/1992,149.8998
12/1/1992,154.6135
12/11/1992,186.499
12/21/1992,194.409
1/1/1993,211.6094
1/11/1993,280.5133
1/21/1993,300.4315
2/1/1993,332.1022
2/11/1993,350.8937
2/21/1993,353.7832
3/1/1993,341.045
3/11/1993,325.4519
3/21/1993,321.6626
4/1/1993,300.6401
4/11/1993,221.6033
4/21/1993,217.5828
5/1/1993,222.9162
5/11/1993,201.8384
5/21/1993,202.0532
6/1/1993,233.5971
6/11/1993,230.2147
6/21/1993,227.5521
7/1/1993,225.1268
7/11/1993,218.2781
7/21/1993,193.1247
8/1/1993,151.908
8/11/1993,132.6074
8/21/1993,129.6237
9/1/1993,96.9918
9/11/1993,82.7035
9/21/1993,75.9202
10/1/1993,74.6524
10/11/1993,75.7198
10/21/1993,79.8057
11/1/1993,88.7321
11/11/1993,97.2658
11/21/1993,101.1391
12/1/1993,113.5685
12/11/1993,117.4928
12/21/1993,119.6155
1/1/1994,128.3742
1/11/1994,136.9796
1/21/1994,133.5644
2/1/1994,115.3824
2/11/1994,147.3681
2/21/1994,149.8016
3/1/1994,169.2802
3/11/1994,190.4622
3/21/1994,226.3947
4/1/1994,229.591
4/11/1994,242.6544
4/21/1994,313.1943
5/1/1994,338.137
5/11/1994,310.9018
5/21/1994,332.3129
6/1/1994,327.8916
6/11/1994,316.7321
6/21/1994,293.6217
7/1/1994,289.0184
7/11/1994,265.2311
7/21/1994,201.5378
8/1/1994,187.2127
8/11/1994,195.8016
8/21/1994,168.1186
9/1/1994,141.2147
9/11/1994,125.4908
9/21/1994,115.4806
10/1/1994,115.0511
10/11/1994,120.6012
10/21/1994,122.3599
11/1/1994,146.5399
11/11/1994,162.3804
11/21/1994,192.456
12/1/1994,202.6012
12/11/1994,205.9202
12/21/1994,205.7157
1/1/1995,222.9796
1/11/1995,219.317
1/21/1995,223.5235
2/1/1995,198.8057
2/11/1995,226.8978
2/21/1995,188.6708
3/1/1995,236.1595
3/11/1995,256.6053
3/21/1995,255.6544
4/1/1995,266.7423
4/11/1995,284.1963
4/21/1995,337.7853
5/1/1995,372.9652
5/11/1995,339.4867
5/21/1995,358.6442
6/1/1995,312.9673
6/11/1995,306.6033
6/21/1995,319.1534
7/1/1995,301.317
7/11/1995,281.4888
7/21/1995,215.2515
8/1/1995,170.9223
8/11/1995,148.4356
8/21/1995,137.3211
9/1/1995,141.3129
9/11/1995,130.4192
9/21/1995,132.773
10/1/1995,129.589
10/11/1995,133.9693
10/21/1995,153.7689
11/1/1995,158.9182
11/11/1995,169.1677
11/21/1995,184.4622
12/1/1995,170.2536
12/11/1995,171.7832
12/21/1995,166.8691
1/1/1996,161.2638
1/11/1996,178.4397
1/21/1996,165.3558
2/1/1996,173.2474
2/11/1996,205.9489
2/21/1996,192.4315
3/1/1996,203.362
3/11/1996,218.1636
3/21/1996,267.546
4/1/1996,317.1513
4/11/1996,315.0838
4/21/1996,321.0982
5/1/1996,311.2556
5/11/1996,284.0491
5/21/1996,289.5092
6/1/1996,302.1636
6/11/1996,303.0818
6/21/1996,246.8507
7/1/1996,209.6319
7/11/1996,238.6912
7/21/1996,231.7791
8/1/1996,226.182
8/11/1996,218.6115
8/21/1996,231.593
9/1/1996,219.9141
9/11/1996,218.4335
9/21/1996,215.8528
10/1/1996,204.6483
10/11/1996,161.2106
10/21/1996,163.6319
11/1/1996,179.2209
11/11/1996,178.1493
11/21/1996,178.2352
12/1/1996,179.4458
12/11/1996,167.1207
12/21/1996,167.0838
1/1/1997,160.2699
1/11/1997,158.6483
1/21/1997,161.7771
2/1/1997,147.4683
2/11/1997,134.818
2/21/1997,108.593
3/1/1997,89.4458
3/11/1997,78.2454
3/21/1997,131.0675
4/1/1997,218.3456
4/11/1997,266.8896
4/21/1997,345.6421
5/1/1997,387.1922
5/11/1997,429.4703
5/21/1997,439.1002
6/1/1997,445.7301
6/11/1997,457.047
6/21/1997,415.593
7/1/1997,334.2556
7/11/1997,283.953
7/21/1997,204.4703
8/1/1997,186.7832
8/11/1997,146.82
8/21/1997,141.4867
9/1/1997,137.3742
9/11/1997,128.5521
9/21/1997,113.6217
10/1/1997,108.591
10/11/1997,115.8344
10/21/1997,118.4826
11/1/1997,127.5358
11/11/1997,205.591
11/21/1997,239.8548
12/1/1997,306.5051
12/11/1997,381.3252
12/21/1997,397.9775
1/1/1998,435.6258
1/11/1998,520.1452
1/21/1998,516.8998
2/1/1998,517.6135
2/11/1998,508.8732
2/21/1998,468.7607
3/1/1998,421.7505
3/11/1998,343.4765
3/21/1998,336.0204
4/1/1998,325.5194
4/11/1998,312.6053
4/21/1998,319.9611
5/1/1998,345.4172
5/11/1998,323.2229
5/21/1998,352.3517
6/1/1998,391.3006
6/11/1998,397.9959
6/21/1998,395.272
7/1/1998,363.7178
7/11/1998,284.5194
7/21/1998,273.8303
8/1/1998,216.5562
8/11/1998,175.1656
8/21/1998,160.0511
9/1/1998,103.6196
9/11/1998,105.9202
9/21/1998,113.4969
10/1/1998,118.4192
10/11/1998,124.5358
10/21/1998,132.8139
11/1/1998,146.5481
11/11/1998,148.8446
11/21/1998,144.6074
12/1/1998,141.3763
12/11/1998,135.3722
12/21/1998,124.2147
1/1/1999,131.5419
1/11/1999,150.454
1/21/1999,138.0879
2/1/1999,120.8221
2/11/1999,108.8425
2/21/1999,105.5665
3/1/1999,145.4826
3/11/1999,237.3885
3/21/1999,278.7444
4/1/1999,329.9243
4/11/1999,324.2822
4/21/1999,349.8344
5/1/1999,355.5378
5/11/1999,361.4601
5/21/1999,370.045
6/1/1999,334.8384
6/11/1999,244.2883
6/21/1999,204.3722
7/1/1999,141.1084
7/11/1999,119.9223
7/21/1999,94.0225
8/1/1999,100.9611
8/11/1999,111.7628
8/21/1999,116.7587
9/1/1999,117.0082
9/11/1999,118.5297
9/21/1999,118.0654
10/1/1999,123.2781
10/11/1999,126.4376
10/21/1999,132.4131
11/1/1999,139.1636
11/11/1999,144.6237
11/21/1999,160.8323
12/1/1999,178.4029
12/11/1999,181.1636
12/21/1999,195.2597
1/1/2000,193.9693
1/11/2000,194.8405
1/21/2000,191.5481
2/1/2000,174.8896
2/11/2000,153.1779
2/21/2000,120.91
3/1/2000,135.4274
3/11/2000,141.9652
3/21/2000,142.1984
4/1/2000,161.1534
4/11/2000,174.2618
4/21/2000,196.2658
5/1/2000,196.0348
5/11/2000,200.3845
5/21/2000,218.2515
6/1/2000,186.728
6/11/2000,179.2249
6/21/2000,164.7076
7/1/2000,148.0164
7/11/2000,132.002
7/21/2000,112.0654
8/1/2000,111.4499
8/11/2000,111.5726
8/21/2000,95.2434
9/1/2000,92.8896
9/11/2000,89.0266
9/21/2000,90.3517
10/1/2000,86.7546
10/11/2000,101.1963
10/21/2000,106.5685
11/1/2000,155.6299
11/11/2000,198.544
11/21/2000,234.0429
12/1/2000,285.0184
12/11/2000,311.6769
12/21/2000,317.8078
1/1/2001,353.9468
1/11/2001,365.4417
1/21/2001,444.8855
2/1/2001,413.4785
2/11/2001,368.5726
2/21/2001,337.908
3/1/2001,303.773
3/11/2001,283.5297
3/21/2001,325.4192
4/1/2001,353.0818
4/11/2001,341.7628
4/21/2001,284.8814
5/1/2001,286.3763
5/11/2001,293.1166
5/21/2001,304.8814
6/1/2001,304.7403
6/11/2001,307.1595
6/21/2001,269.9959
7/1/2001,209.2168
7/11/2001,205.816
7/21/2001,191.3804
8/1/2001,182.7423
8/11/2001,181.6196
8/21/2001,166.6094
9/1/2001,158.7423
9/11/2001,154.1411
9/21/2001,150.3947
10/1/2001,160.0798
10/11/2001,149.0716
10/21/2001,150.2761
11/1/2001,158.2515
11/11/2001,195.6994
11/21/2001,199.7935
12/1/2001,205.6421
12/11/2001,201.6012
12/21/2001,191.2577
1/1/2002,182.7771
1/11/2002,238.3967
1/21/2002,243.8262
2/1/2002,222.7055
2/11/2002,200.6462
2/21/2002,197.4315
3/1/2002,252.3313
3/11/2002,266.7464
3/21/2002,273.0123
4/1/2002,279.1002
4/11/2002,265.1616
4/21/2002,320.3211
5/1/2002,427.092
5/11/2002,424.5153
5/21/2002,429.407
6/1/2002,359.9121
6/11/2002,347.4192
6/21/2002,343.8303
7/1/2002,333.2883
7/11/2002,297.8446
7/21/2002,217.9918
8/1/2002,117.4622
8/11/2002,97.9775
8/21/2002,97.3845
9/1/2002,96.4581
9/11/2002,96.0675
9/21/2002,95.9039
10/1/2002,105.4356
10/11/2002,109.3313
10/21/2002,125.1329
11/1/2002,141.4008
11/11/2002,197.2168
11/21/2002,203.1534
12/1/2002,208.5317
12/11/2002,226.3027
12/21/2002,345.1697
1/1/2003,353.3926
1/11/2003,347.4867
1/21/2003,335.8712
2/1/2003,321.7137
2/11/2003,280.5051
2/21/2003,262.3497
3/1/2003,255.0511
3/11/2003,233.5808
3/21/2003,165.2168
4/1/2003,158.045
4/11/2003,182.4192
4/21/2003,262.1656
5/1/2003,342.1247
5/11/2003,390.7975
5/21/2003,408.5787
6/1/2003,426.229
6/11/2003,432.4458
6/21/2003,379.773
7/1/2003,370.3313
7/11/2003,341.0327
7/21/2003,255.4663
8/1/2003,171.8364
8/11/2003,134.501
8/21/2003,165.3149
9/1/2003,158.4908
9/11/2003,156.9816
9/21/2003,156.3129
10/1/2003,161.4172
10/11/2003,170.2658
10/21/2003,185.0061
11/1/2003,198.6687
11/11/2003,174.7096
11/21/2003,147.4049
12/1/2003,144.9243
12/11/2003,145.0859
12/21/2003,146.3497
1/1/2004,144.1431
1/11/2004,160.2924
1/21/2004,183.0757
2/1/2004,189.998
2/11/2004,192.407
2/21/2004,197.6994
3/1/2004,201.5481
3/11/2004,231.3047
3/21/2004,274.2945
4/1/2004,392.1616
4/11/2004,410.1779
4/21/2004,404.5726
5/1/2004,443.9325
5/11/2004,445.2679
5/21/2004,427.9448
6/1/2004,419.2802
6/11/2004,387.2004
6/21/2004,344.4663
7/1/2004,219.2577
7/11/2004,176.6789
7/21/2004,143.4806
8/1/2004,81.9325
8/11/2004,84.7669
8/21/2004,79.9121
9/1/2004,84.0266
9/11/2004,89.045
9/21/2004,101.0736
10/1/2004,105.5787
10/11/2004,113.1186
10/21/2004,120.7873
11/1/2004,138.3149
11/11/2004,140.3476
11/21/2004,165.6708
12/1/2004,172.4233
12/11/2004,194.3906
12/21/2004,213.9652
1/1/2005,210.0961
1/11/2005,199.8078
1/21/2005,230.7239
2/1/2005,212.4233
2/11/2005,198.0123
2/21/2005,195.6135
3/1/2005,192.9121
3/11/2005,183.2945
3/21/2005,217.7566
4/1/2005,264.1022
4/11/2005,275.6462
4/21/2005,293.6299
5/1/2005,343.9816
5/11/2005,350.4376
5/21/2005,369.7914
6/1/2005,363.6728
6/11/2005,350.7812
6/21/2005,290.8609
7/1/2005,246.8773
7/11/2005,241.9591
7/21/2005,194.7914
8/1/2005,148.5706
8/11/2005,158.9611
8/21/2005,125.9018
9/1/2005,126.5031
9/11/2005,125.6462
9/21/2005,117.2515
10/1/2005,117.2168
10/11/2005,123.7321
10/21/2005,122.9264
11/1/2005,128.6544
11/11/2005,122.227
11/21/2005,123.9366
12/1/2005,130.3906
12/11/2005,124.3333
12/21/2005,124.411
1/1/2006,125.5644
1/11/2006,130.7403
1/21/2006,127.3538
2/1/2006,114.2822
2/11/2006,112.6503
2/21/2006,128.1779
3/1/2006,213.5031
3/11/2006,218.8773
3/21/2006,248.8466
4/1/2006,338.09
4/11/2006,367.8569
4/21/2006,405.638
5/1/2006,450.953
5/11/2006,473.9243
5/21/2006,455.9652
6/1/2006,361.9448
6/11/2006,362.6646
6/21/2006,336.1022
7/1/2006,246.2025
7/11/2006,200.7669
7/21/2006,171.0818
8/1/2006,148.1677
8/11/2006,120.7035
8/21/2006,118.1063
9/1/2006,118.2618
9/11/2006,116.2556
9/21/2006,117.7853
10/1/2006,116.6033
10/11/2006,116.1881
10/21/2006,110.2086
11/1/2006,128.6503
11/11/2006,158.4703
11/21/2006,275
12/1/2006,289.0245
12/11/2006,309.5583
12/21/2006,434.317
1/1/2007,442.8323
1/11/2007,465.818
1/21/2007,480.0061
2/1/2007,500.3313
2/11/2007,494.728
2/21/2007,402.7239
3/1/2007,396.7076
3/11/2007,405.7014
3/21/2007,284.0429
4/1/2007,301.8262
4/11/2007,357.2168
4/21/2007,371.6462
5/1/2007,322.5153
5/11/2007,321.6585
5/21/2007,309.4642
6/1/2007,318.4335
6/11/2007,298.5297
6/21/2007,293.9775
7/1/2007,271.6421
7/11/2007,191.8916
7/21/2007,177.2086
8/1/2007,178.9427
8/11/2007,160.7955
8/21/2007,151.1697
9/1/2007,140.3763
9/11/2007,149.0573
9/21/2007,150.09
10/1/2007,149.6074
10/11/2007,151.5112
10/21/2007,137.8057
11/1/2007,137.6748
11/11/2007,143.3824
11/21/2007,141.0184
12/1/2007,150.9734
12/11/2007,149.2904
12/21/2007,154.7526
1/1/2008,148.0654
1/11/2008,151.9407
1/21/2008,159.7546
2/1/2008,176.7751
2/11/2008,184.1984
2/21/2008,173.0245
3/1/2008,158.6401
3/11/2008,177.8589
3/21/2008,286.5256
4/1/2008,300.092
4/11/2008,324.7669
4/21/2008,344.5951
5/1/2008,321.5869
5/11/2008,306.5153
5/21/2008,321.5215
6/1/2008,324.8814
6/11/2008,287.3292
6/21/2008,168.8384
7/1/2008,158.8609
7/11/2008,131.1391
7/21/2008,101.6155
8/1/2008,99.3824
8/11/2008,94.9366
8/21/2008,96.4847
9/1/2008,94.9489
9/11/2008,103.8446
9/21/2008,110.9775
10/1/2008,127.7014
10/11/2008,134.3947
10/21/2008,148.5746
11/1/2008,189.6155
11/11/2008,201.3497
11/21/2008,201.7873
12/1/2008,197.5746
12/11/2008,189.1922
12/21/2008,186.4806
1/1/2009,168.2577
1/11/2009,160.9673
1/21/2009,163.0695
2/1/2009,128.5624
2/11/2009,113.7198
2/21/2009,101.6319
3/1/2009,100.4622
3/11/2009,103.3497
3/21/2009,124.5951
4/1/2009,155.5644
4/11/2009,190.4049
4/21/2009,192.8507
5/1/2009,201.0082
5/11/2009,262.6503
5/21/2009,301.7812
6/1/2009,307.1575
6/11/2009,303.2434
6/21/2009,279.7751
7/1/2009,249.589
7/11/2009,213.0654
7/21/2009,188.1186
8/1/2009,169.8057
8/11/2009,122.2331
8/21/2009,83.0941
9/1/2009,81.8732
9/11/2009,90.0838
9/21/2009,89.0327
10/1/2009,97.5092
10/11/2009,106.7566
10/21/2009,113.7832
11/1/2009,135.1084
11/11/2009,148.4765
11/21/2009,150.863
12/1/2009,155.9366
12/11/2009,189.1656
12/21/2009,269.2393
1/1/2010,328.5665
1/11/2010,321.9202
1/21/2010,318.7996
2/1/2010,310.6237
2/11/2010,337.5153
2/21/2010,372.1595
3/1/2010,394.2045
3/11/2010,355.7055
3/21/2010,381.6299
4/1/2010,338.3313
4/11/2010,375.3088
4/21/2010,411.1718
5/1/2010,424.1002
5/11/2010,448.7996
5/21/2010,427.5358
6/1/2010,406.0798
6/11/2010,414.5624
6/21/2010,311.5521
7/1/2010,288.9202
7/11/2010,249.4458
7/21/2010,214.1779
8/1/2010,196.5112
8/11/2010,128.4642
8/21/2010,130.135
9/1/2010,129.7198
9/11/2010,133.8855
9/21/2010,142.182
10/1/2010,148.3374
10/11/2010,166.9857
10/21/2010,181.998
11/1/2010,194.9693
11/11/2010,204.137
11/21/2010,199.9489
12/1/2010,224.0613
12/11/2010,208.3722
12/21/2010,202.8344
1/1/2011,199.6299
1/11/2011,188.2597
1/21/2011,172.9162
2/1/2011,151.4008
2/11/2011,186.5849
2/21/2011,169.5174
3/1/2011,136.4908
3/11/2011,177.2658
3/21/2011,211.5746
4/1/2011,212.728
4/11/2011,212.3456
4/21/2011,233.0552
5/1/2011,279.2638
5/11/2011,235.5297
5/21/2011,250.5624
6/1/2011,257.0859
6/11/2011,235.1084
6/21/2011,208.6728
7/1/2011,208.8262
7/11/2011,203.3906
7/21/2011,202.411
8/1/2011,170.7996
8/11/2011,202.499
8/21/2011,201.5706
9/1/2011,213.5644
9/11/2011,207.9571
9/21/2011,215.9325
10/1/2011,221.1002
10/11/2011,239.6319
10/21/2011,264.0164
11/1/2011,294.6319
11/11/2011,265.3824
11/21/2011,310.589
12/1/2011,352.6053
12/11/2011,357.7362
12/21/2011,347.5501
1/1/2012,333.9039
1/11/2012,315.0695
1/21/2012,265.9141
2/1/2012,220.5685
2/11/2012,207.4908
2/21/2012,169.4744
3/1/2012,146.8957
3/11/2012,126.8241
3/21/2012,122.816
4/1/2012,191.6401
4/11/2012,302.7914
4/21/2012,430.0348
5/1/2012,490.8425
5/11/2012,527.317
5/21/2012,526.0143
6/1/2012,512.3804
6/11/2012,512.7914
6/21/2012,517.3845
7/1/2012,457.3415
7/11/2012,350.0511
7/21/2012,238.0184
8/1/2012,192.5399
8/11/2012,163.8057
8/21/2012,173.9898
9/1/2012,156.0695
9/11/2012,157.319
9/21/2012,156.2331
10/1/2012,155.1084
10/11/2012,166.5133
10/21/2012,184.5992
11/1/2012,233.5256
11/11/2012,237.9264
11/21/2012,231.2699
12/1/2012,245.1616
12/11/2012,251.7096
12/21/2012,329.6728
1/1/2013,332.8303
1/11/2013,316.0838
1/21/2013,307.4519
2/1/2013,262.4601
2/11/2013,248.3088
2/21/2013,224.2781
3/1/2013,239.2802
3/11/2013,266.5297
3/21/2013,250.3436
4/1/2013,396.4008
4/11/2013,519.3681
4/21/2013,545.1575
5/1/2013,541.2434
5/11/2013,554.3763
5/21/2013,569.9652
6/1/2013,545.6728
6/11/2013,530.2086
6/21/2013,456.4254
7/1/2013,304.8487
7/11/2013,184.818
7/21/2013,143.9877
8/1/2013,130.1166
8/11/2013,151.6339
8/21/2013,145.2331
9/1/2013,139.0123
9/11/2013,133.5971
9/21/2013,153.0143
10/1/2013,157.9877
10/11/2013,154.9571
10/21/2013,151.8691
11/1/2013,170.1063
11/11/2013,156.1104
11/21/2013,165.5562
12/1/2013,175.9816
12/11/2013,248.0736
12/21/2013,233.2045
1/1/2014,224.8916
1/11/2014,237.1247
1/21/2014,231.8937
2/1/2014,250.1125
2/11/2014,301.3599
2/21/2014,284.2229
3/1/2014,265.1738
3/11/2014,241.7178
3/21/2014,265.2025
4/1/2014,289.2904
4/11/2014,294.6953
4/21/2014,304.8691
5/1/2014,285.6053
5/11/2014,227.6462
5/21/2014,245.4888
6/1/2014,270.1656
6/11/2014,234.8712
6/21/2014,213.9796
7/1/2014,192.636
7/11/2014,179.7975
7/21/2014,180.5624
8/1/2014,173.3845
8/11/2014,169.5787
8/21/2014,192.6728
9/1/2014,189.6258
9/11/2014,171.4888
9/21/2014,166.3988
10/1/2014,173.4213
10/11/2014,195.7362
10/21/2014,192.6401
11/1/2014,193.0409
11/11/2014,205.0286
11/21/2014,180.1697
12/1/2014,187.5624
12/11/2014,184.9121
12/21/2014,203.2883
1/1/2015,191.9448
1/11/2015,164.3517
1/21/2015,155.3947
2/1/2015,141.1309
2/11/2015,148.2597
2/21/2015,129.8241
3/1/2015,111.6278
3/11/2015,104.2679
3/21/2015,111.1922
4/1/2015,213.2434
4/11/2015,274.9202
4/21/2015,362.3906
5/1/2015,394.9632
5/11/2015,409.4417
5/21/2015,460.9775
6/1/2015,481.4519
6/11/2015,510.1718
6/21/2015,486.1329
7/1/2015,389.1554
7/11/2015,332.454
7/21/2015,257.2025
8/1/2015,236.7505
8/11/2015,199.7894
8/21/2015,154.0491
9/1/2015,133.0757
9/11/2015,107.6851
9/21/2015,106.4642
10/1/2015,107.1022
10/11/2015,111.2106
10/21/2015,125.9898
11/1/2015,177.7669
11/11/2015,218.8037
11/21/2015,245.5358
12/1/2015,266.499
12/11/2015,343.5562
12/21/2015,346.092
1/1/2016,353.5542
1/11/2016,413.8119
1/21/2016,405.6442
2/1/2016,356.4049
2/11/2016,320.8344
2/21/2016,293.6708
3/1/2016,314.4294
3/11/2016,235.4233
3/21/2016,238.3047
4/1/2016,312.728
4/11/2016,287.182
4/21/2016,346.3845
5/1/2016,376.6585
5/11/2016,394.8998
5/21/2016,412.1779
6/1/2016,373.5419
6/11/2016,387.0491
6/21/2016,390.6339
7/1/2016,308.9162
7/11/2016,270.8896
7/21/2016,196.1227
8/1/2016,162.6033
8/11/2016,136.0491
8/21/2016,125.7342
9/1/2016,117.9939
9/11/2016,110.2495
9/21/2016,118.2904
10/1/2016,130.5726
10/11/2016,131.0266
10/21/2016,137.229
11/1/2016,155.274
11/11/2016,183.5624
11/21/2016,209.8078
12/1/2016,210.818
12/11/2016,204.7812
12/21/2016,188.2904
1/1/2017,171.3067
1/11/2017,166.5399
1/21/2017,166.9202
2/1/2017,142.499
2/11/2017,117.2209
2/21/2017,97.3292
3/1/2017,98.9775
3/11/2017,108.6708
3/21/2017,133.5951
4/1/2017,152.2761
4/11/2017,193.8221
4/21/2017,213.1329
5/1/2017,238.4622
5/11/2017,250.5358
5/21/2017,248.2393
6/1/2017,259.4683
6/11/2017,257.3579
6/21/2017,242.773
7/1/2017,239.1963
7/11/2017,218.1022
7/21/2017,203.3456
8/1/2017,188.2393
8/11/2017,178.4233
8/21/2017,190.7955
9/1/2017,182.9366
9/11/2017,193.4908
9/21/2017,185.4151
10/1/2017,174.3538
10/11/2017,184.1779
10/21/2017,186.1104
11/1/2017,213.5297
11/11/2017,222.9305
11/21/2017,218.5215
12/1/2017,220.4274
12/11/2017,201.5358
12/21/2017,198.1963
1/1/2018,231.9489
1/11/2018,214.6728
1/21/2018,216.0307
2/1/2018,178.7382
2/11/2018,164.0593
2/21/2018,156.2986
3/1/2018,225.7546
3/11/2018,346.6155
3/21/2018,375.9816
4/1/2018,431.7096
4/11/2018,565.0532
4/21/2018,690.0184
5/1/2018,740.3763
5/11/2018,821.3088
5/21/2018,839.0143
6/1/2018,795.364
6/11/2018,695.4233
6/21/2018,679.9734
7/1/2018,591.5276
7/11/2018,446.9775
7/21/2018,321.1309
8/1/2018,271.7546
8/11/2018,190.7301
8/21/2018,224.9714
9/1/2018,190.7321
9/11/2018,173.6196
9/21/2018,161.3313
10/1/2018,164.0184
10/11/2018,169.1452
10/21/2018,164.8487
11/1/2018,175.6339
11/11/2018,188.0818
11/21/2018,139.2924
12/1/2018,171.1902
12/11/2018,221.0777
12/21/2018,223.9346
1/1/2019,217.4192
1/11/2019,217.7055
1/21/2019,206.2577
2/1/2019,191.0757
2/11/2019,178.3252
2/21/2019,168.1861
3/1/2019,156.0982
3/11/2019,101.3845
3/21/2019,96.0184
4/1/2019,110.6769
4/11/2019,113.0123
4/21/2019,223.1186
5/1/2019,241.4949
5/11/2019,254.3067
5/21/2019,267.4315
6/1/2019,303.3129
6/11/2019,310.6789
6/21/2019,333.7342
7/1/2019,325.0695
7/11/2019,320.8691
7/21/2019,220.7014
8/1/2019,208.4622
8/11/2019,200.0164
8/21/2019,223.4908
9/1/2019,187.8998
9/11/2019,187.726
9/21/2019,181.274
10/1/2019,191.4131
10/11/2019,229.1656
10/21/2019,250.135
11/1/2019,256.3538
11/11/2019,281.2331
11/21/2019,347.908
12/1/2019,449.2168
12/11/2019,471.6912
12/21/2019,552.5501
1/1/2020,549.6135
1/11/2020,550.6626
1/21/2020,604.9448
2/1/2020,611.5317
2/11/2020,588.0429
2/21/2020,504.6708
3/1/2020,460.3967
3/11/2020,464.1697
3/21/2020,479.6094
4/1/2020,501.1943
4/11/2020,569.0164
4/21/2020,611.8446
